WEATHER_DATE,REGION,TEMPERATURE,WEATHER_CONDITION,HUMIDITY,PRECIPITATION
2025-05-09,광주,17.0,흐림,42.0,0.0
2025-05-09,대구,20.9,비,70.7,1.7
2025-05-09,대전,23.2,비,63.6,1.6
2025-05-09,부산,17.9,흐림,88.2,0.0
2025-05-09,서울,18.1,맑음,56.2,0.0
2025-05-09,인천,16.5,맑음,48.5,0.0
2025-05-10,경기,19.8,비,71.5,14.0
2025-05-10,광주,19.8,맑음,76.1,0.0
2025-05-10,대구,20.0,맑음,85.2,0.0
2025-05-10,대전,17.2,비,43.8,18.7
2025-05-10,부산,18.0,비,49.7,3.1
2025-05-10,서울,22.9,맑음,50.5,0.0
2025-05-10,인천,18.3,비,64.7,28.9
2025-05-11,경기,16.8,흐림,89.4,0.0
2025-05-11,광주,22.2,흐림,50.4,0.0
2025-05-11,대구,24.1,비,51.6,29.3
2025-05-11,대전,17.0,맑음,40.4,0.0
2025-05-11,부산,16.2,비,47.4,5.8
2025-05-11,서울,23.1,흐림,52.6,0.0
2025-05-11,인천,15.1,흐림,51.5,0.0
2025-05-12,경기,24.1,흐림,31.3,0.0
2025-05-12,광주,23.8,비,82.7,2.0
2025-05-12,대구,18.7,맑음,52.3,0.0
2025-05-12,대전,24.4,맑음,88.6,0.0
2025-05-12,부산,24.4,흐림,48.3,0.0
2025-05-12,서울,17.5,비,41.8,5.3
2025-05-12,인천,16.4,비,69.3,26.6
2025-05-13,경기,16.9,맑음,52.7,0.0
2025-05-13,광주,23.7,흐림,81.1,0.0
2025-05-13,대구,23.5,맑음,47.7,0.0
2025-05-13,대전,18.3,맑음,33.2,0.0
2025-05-13,부산,17.4,비,32.8,18.5
2025-05-13,서울,23.8,맑음,37.8,0.0
2025-05-13,인천,18.2,흐림,55.8,0.0
2025-05-14,경기,22.9,흐림,66.9,0.0
2025-05-14,광주,19.0,비,85.3,17.5
2025-05-14,대구,18.2,맑음,52.4,0.0
2025-05-14,대전,19.8,비,87.3,14.2
2025-05-14,부산,22.5,비,52.5,15.6
2025-05-14,서울,23.9,비,42.6,2.4
2025-05-14,인천,20.1,맑음,75.1,0.0
2025-05-15,경기,23.6,흐림,53.8,0.0
2025-05-15,광주,18.4,비,57.1,13.0
2025-05-15,대구,15.8,비,75.1,8.9
2025-05-15,대전,18.5,비,65.0,14.0
2025-05-15,부산,24.4,맑음,52.4,0.0
2025-05-15,서울,17.1,맑음,83.7,0.0
2025-05-15,인천,19.3,흐림,52.6,0.0
2025-05-16,경기,15.2,흐림,56.5,0.0
2025-05-16,광주,17.0,비,41.8,9.9
2025-05-16,대구,21.4,비,77.2,27.8
2025-05-16,대전,16.2,맑음,51.6,0.0
2025-05-16,부산,17.9,맑음,60.1,0.0
2025-05-16,서울,23.0,흐림,49.0,0.0
2025-05-16,인천,21.5,흐림,51.5,0.0
2025-05-17,경기,16.9,흐림,66.2,0.0
2025-05-17,광주,15.1,비,69.2,29.7
2025-05-17,대구,23.2,흐림,77.0,0.0
2025-05-17,대전,24.5,흐림,79.3,0.0
2025-05-17,부산,20.4,비,45.7,23.1
2025-05-17,서울,22.5,흐림,76.1,0.0
2025-05-17,인천,25.0,맑음,75.1,0.0
2025-05-18,경기,22.5,비,58.5,15.5
2025-05-18,광주,18.1,맑음,74.3,0.0
2025-05-18,대구,19.2,비,56.3,25.6
2025-05-18,대전,18.7,맑음,64.7,0.0
2025-05-18,부산,18.1,맑음,41.3,0.0
2025-05-18,서울,23.7,맑음,43.7,0.0
2025-05-18,인천,22.6,비,73.4,13.8
2025-05-19,경기,17.3,흐림,55.5,0.0
2025-05-19,광주,20.7,비,53.5,11.4
2025-05-19,대구,24.2,맑음,39.2,0.0
2025-05-19,대전,20.7,흐림,77.9,0.0
2025-05-19,부산,18.3,흐림,31.4,0.0
2025-05-19,서울,23.1,흐림,80.1,0.0
2025-05-19,인천,22.6,흐림,71.4,0.0
2025-05-20,경기,16.1,흐림,64.2,0.0
2025-05-20,광주,17.8,흐림,44.0,0.0
2025-05-20,대구,23.3,맑음,66.2,0.0
2025-05-20,대전,16.9,맑음,34.2,0.0
2025-05-20,부산,16.0,맑음,63.2,0.0
2025-05-20,서울,15.6,흐림,53.2,0.0
2025-05-20,인천,21.4,흐림,48.3,0.0
2025-05-21,경기,16.7,맑음,81.6,0.0
2025-05-21,광주,23.2,흐림,69.9,0.0
2025-05-21,대구,18.9,맑음,84.2,0.0
2025-05-21,대전,16.3,맑음,42.3,0.0
2025-05-21,부산,20.4,맑음,58.7,0.0
2025-05-21,서울,20.2,비,57.3,11.1
2025-05-21,인천,18.9,흐림,89.4,0.0
2025-05-22,경기,17.0,비,73.0,13.8
2025-05-22,광주,15.9,비,68.8,27.6
2025-05-22,대구,20.3,맑음,84.6,0.0
2025-05-22,대전,19.6,흐림,64.6,0.0
2025-05-22,부산,23.2,맑음,66.3,0.0
2025-05-22,서울,21.0,맑음,86.3,0.0
2025-05-22,인천,15.1,맑음,38.6,0.0
2025-05-23,경기,18.9,흐림,79.4,0.0
2025-05-23,광주,23.8,흐림,62.3,0.0
2025-05-23,대구,22.0,맑음,35.7,0.0
2025-05-23,대전,24.5,비,44.4,26.1
2025-05-23,부산,22.3,비,57.5,27.3
2025-05-23,서울,22.0,흐림,72.7,0.0
2025-05-23,인천,19.2,맑음,40.8,0.0
2025-05-24,경기,24.1,맑음,54.7,0.0
2025-05-24,광주,19.6,비,50.6,12.0
2025-05-24,대구,17.1,흐림,32.7,0.0
2025-05-24,대전,15.7,맑음,71.7,0.0
2025-05-24,부산,22.7,비,49.6,13.5
2025-05-24,서울,24.2,비,71.9,21.7
2025-05-24,인천,16.2,비,52.1,22.7
2025-05-25,경기,22.1,맑음,38.2,0.0
2025-05-25,광주,17.9,맑음,62.1,0.0
2025-05-25,대구,23.2,흐림,80.5,0.0
2025-05-25,대전,23.4,맑음,66.4,0.0
2025-05-25,부산,21.6,비,72.8,13.1
2025-05-25,서울,19.0,맑음,30.6,0.0
2025-05-25,인천,22.5,비,59.1,2.0
2025-05-26,경기,21.8,맑음,39.2,0.0
2025-05-26,광주,21.0,맑음,32.9,0.0
2025-05-26,대구,23.1,비,68.5,21.5
2025-05-26,대전,18.9,맑음,48.5,0.0
2025-05-26,부산,20.3,비,56.5,1.4
2025-05-26,서울,16.7,흐림,70.3,0.0
2025-05-26,인천,16.8,흐림,72.9,0.0
2025-05-27,경기,24.1,흐림,42.0,0.0
2025-05-27,광주,23.2,맑음,49.4,0.0
2025-05-27,대구,17.2,맑음,82.9,0.0
2025-05-27,대전,16.7,비,40.0,12.5
2025-05-27,부산,23.2,흐림,70.8,0.0
2025-05-27,서울,22.7,흐림,85.7,0.0
2025-05-27,인천,19.2,맑음,89.4,0.0
2025-05-28,경기,16.2,흐림,42.8,0.0
2025-05-28,광주,22.7,흐림,60.0,0.0
2025-05-28,대구,21.6,맑음,46.7,0.0
2025-05-28,대전,18.7,비,34.0,6.6
2025-05-28,부산,18.2,비,53.4,13.8
2025-05-28,서울,16.9,비,42.4,16.3
2025-05-28,인천,18.2,흐림,30.9,0.0
2025-05-29,경기,16.7,비,87.5,18.0
2025-05-29,광주,18.8,흐림,68.4,0.0
2025-05-29,대구,18.2,비,81.1,14.5
2025-05-29,대전,15.2,흐림,84.7,0.0
2025-05-29,부산,16.3,비,40.5,22.9
2025-05-29,서울,22.1,맑음,77.5,0.0
2025-05-29,인천,22.0,비,70.7,29.2
2025-05-30,경기,17.3,맑음,67.0,0.0
2025-05-30,광주,21.0,비,86.8,22.2
2025-05-30,대구,20.0,흐림,42.1,0.0
2025-05-30,대전,17.0,흐림,32.3,0.0
2025-05-30,부산,21.2,맑음,33.6,0.0
2025-05-30,서울,20.0,맑음,72.3,0.0
2025-05-30,인천,18.1,맑음,74.3,0.0
2025-05-31,경기,20.2,맑음,88.7,0.0
2025-05-31,광주,16.8,흐림,67.8,0.0
2025-05-31,대구,24.9,비,78.1,20.9
2025-05-31,대전,21.1,맑음,52.9,0.0
2025-05-31,부산,18.3,비,44.5,16.2
2025-05-31,서울,16.3,흐림,49.1,0.0
2025-05-31,인천,23.1,비,75.0,6.9
2025-06-01,경기,20.5,비,89.5,28.1
2025-06-01,광주,25.8,흐림,88.1,0.0
2025-06-01,대구,21.6,흐림,41.9,0.0
2025-06-01,대전,21.8,더움,44.9,0.0
2025-06-01,부산,22.4,비,34.7,21.7
2025-06-01,서울,28.7,맑음,34.2,0.0
2025-06-01,인천,20.9,비,65.6,24.9
2025-06-02,경기,24.0,흐림,40.1,0.0
2025-06-02,광주,25.5,비,40.5,11.4
2025-06-02,대구,20.2,더움,52.9,0.0
2025-06-02,대전,27.6,맑음,85.3,0.0
2025-06-02,부산,27.6,더움,79.2,0.0
2025-06-02,서울,22.7,비,76.9,2.4
2025-06-02,인천,24.2,더움,66.6,0.0
2025-06-03,경기,20.7,더움,38.2,0.0
2025-06-03,광주,23.1,더움,89.3,0.0
2025-06-03,대구,24.9,흐림,85.5,0.0
2025-06-03,대전,29.7,더움,52.4,0.0
2025-06-03,부산,20.1,맑음,60.0,0.0
2025-06-03,서울,24.5,흐림,52.5,0.0
2025-06-03,인천,22.0,더움,85.0,0.0
2025-06-04,경기,23.8,맑음,63.9,0.0
2025-06-04,광주,29.2,맑음,51.7,0.0
2025-06-04,대구,27.0,흐림,69.1,0.0
2025-06-04,대전,27.4,더움,44.5,0.0
2025-06-04,부산,25.1,흐림,59.3,0.0
2025-06-04,서울,24.1,맑음,32.3,0.0
2025-06-04,인천,27.6,비,87.4,23.1
2025-06-05,경기,26.1,흐림,86.7,0.0
2025-06-05,광주,21.7,더움,55.6,0.0
2025-06-05,대구,24.0,더움,65.2,0.0
2025-06-05,대전,25.2,맑음,41.3,0.0
2025-06-05,부산,20.1,비,76.3,19.3
2025-06-05,서울,27.0,맑음,68.7,0.0
2025-06-05,인천,22.5,비,66.1,28.6
2025-06-06,경기,25.9,더움,74.0,0.0
2025-06-06,광주,25.2,더움,69.3,0.0
2025-06-06,대구,29.3,비,53.9,9.2
2025-06-06,대전,28.2,비,30.1,2.1
2025-06-06,부산,28.1,흐림,46.1,0.0
2025-06-06,서울,25.0,흐림,62.0,0.0
2025-06-06,인천,21.1,맑음,64.4,0.0
2025-06-07,경기,22.0,비,40.9,28.5
2025-06-07,광주,20.8,비,35.1,3.7
2025-06-07,대구,29.8,흐림,82.3,0.0
2025-06-07,대전,26.3,더움,67.5,0.0
2025-06-07,부산,20.6,비,41.0,22.8
2025-06-07,서울,21.7,더움,52.5,0.0
2025-06-07,인천,25.7,더움,42.8,0.0
2025-06-08,경기,24.9,더움,75.6,0.0
2025-06-08,광주,29.3,흐림,58.4,0.0
2025-06-08,대구,21.0,맑음,61.3,0.0
2025-06-08,대전,23.8,맑음,61.2,0.0
2025-06-08,부산,26.7,맑음,77.4,0.0
2025-06-08,서울,23.4,맑음,65.1,0.0
2025-06-08,인천,20.6,맑음,75.1,0.0
2025-06-09,경기,30.0,흐림,79.0,0.0
2025-06-09,광주,20.3,비,37.4,15.9
2025-06-09,대구,20.0,맑음,82.2,0.0
2025-06-09,대전,27.3,더움,83.3,0.0
2025-06-09,부산,29.8,맑음,82.4,0.0
2025-06-09,서울,26.0,흐림,50.2,0.0
2025-06-09,인천,26.7,흐림,52.7,0.0
2025-06-10,경기,25.1,더움,69.6,0.0
2025-06-10,광주,23.5,맑음,86.3,0.0
2025-06-10,대구,29.7,맑음,74.1,0.0
2025-06-10,대전,22.3,더움,59.1,0.0
2025-06-10,부산,20.2,흐림,51.6,0.0
2025-06-10,서울,23.7,비,67.1,19.8
2025-06-10,인천,29.9,맑음,87.5,0.0
2025-06-11,경기,27.3,맑음,47.6,0.0
2025-06-11,광주,24.8,맑음,62.4,0.0
2025-06-11,대구,28.3,흐림,89.8,0.0
2025-06-11,대전,21.7,더움,56.8,0.0
2025-06-11,부산,21.3,맑음,77.8,0.0
2025-06-11,서울,29.9,더움,81.4,0.0
2025-06-11,인천,27.1,비,82.2,26.3
2025-06-12,경기,21.1,맑음,89.6,0.0
2025-06-12,광주,20.9,더움,71.5,0.0
2025-06-12,대구,26.7,흐림,87.1,0.0
2025-06-12,대전,26.7,맑음,85.4,0.0
2025-06-12,부산,27.7,더움,43.2,0.0
2025-06-12,서울,22.1,비,75.2,19.8
2025-06-12,인천,21.6,맑음,85.7,0.0
2025-06-13,경기,23.8,흐림,73.0,0.0
2025-06-13,광주,25.7,맑음,37.6,0.0
2025-06-13,대구,22.9,맑음,36.7,0.0
2025-06-13,대전,27.4,흐림,86.2,0.0
2025-06-13,부산,28.1,더움,43.4,0.0
2025-06-13,서울,29.3,비,76.0,18.0
2025-06-13,인천,26.5,더움,77.1,0.0
2025-06-14,경기,23.1,맑음,65.4,0.0
2025-06-14,광주,21.4,흐림,86.6,0.0
2025-06-14,대구,25.2,비,66.1,6.7
2025-06-14,대전,20.1,더움,81.1,0.0
2025-06-14,부산,28.0,흐림,86.0,0.0
2025-06-14,서울,29.5,흐림,64.6,0.0
2025-06-14,인천,28.5,비,88.8,9.6
2025-06-15,경기,27.5,비,80.9,24.8
2025-06-15,광주,21.5,흐림,73.0,0.0
2025-06-15,대구,26.3,더움,42.9,0.0
2025-06-15,대전,27.0,흐림,52.6,0.0
2025-06-15,부산,22.7,맑음,80.9,0.0
2025-06-15,서울,25.0,비,57.3,18.0
2025-06-15,인천,26.0,맑음,48.5,0.0
2025-06-16,경기,28.6,비,73.6,9.0
2025-06-16,광주,21.0,더움,49.4,0.0
2025-06-16,대구,20.7,더움,73.6,0.0
2025-06-16,대전,27.0,흐림,41.7,0.0
2025-06-16,부산,29.9,더움,75.5,0.0
2025-06-16,서울,27.0,비,33.2,26.0
2025-06-16,인천,29.9,비,62.9,10.1
2025-06-17,경기,26.5,더움,64.6,0.0
2025-06-17,광주,23.8,비,89.0,20.4
2025-06-17,대구,23.6,맑음,81.4,0.0
2025-06-17,대전,26.8,맑음,89.3,0.0
2025-06-17,부산,22.1,비,78.3,5.9
2025-06-17,서울,28.5,맑음,72.6,0.0
2025-06-17,인천,27.0,더움,47.5,0.0
2025-06-18,경기,29.5,비,37.0,15.5
2025-06-18,광주,27.8,맑음,81.9,0.0
2025-06-18,대구,24.9,더움,71.3,0.0
2025-06-18,대전,26.5,비,52.5,20.8
2025-06-18,부산,22.5,더움,37.1,0.0
2025-06-18,서울,29.3,비,35.8,29.2
2025-06-18,인천,25.9,흐림,88.2,0.0
2025-06-19,경기,20.1,흐림,37.0,0.0
2025-06-19,광주,25.7,흐림,36.0,0.0
2025-06-19,대구,26.9,흐림,35.7,0.0
2025-06-19,대전,23.8,비,90.0,21.1
2025-06-19,부산,20.2,비,64.4,17.2
2025-06-19,서울,22.8,더움,69.2,0.0
2025-06-19,인천,24.9,맑음,70.1,0.0
2025-06-20,경기,24.1,비,72.0,11.8
2025-06-20,광주,21.3,맑음,42.4,0.0
2025-06-20,대구,21.8,맑음,65.9,0.0
2025-06-20,대전,20.1,비,56.8,9.4
2025-06-20,부산,27.5,맑음,42.4,0.0
2025-06-20,서울,27.1,맑음,81.7,0.0
2025-06-20,인천,20.6,더움,80.2,0.0
2025-06-21,경기,29.8,맑음,60.4,0.0
2025-06-21,광주,26.1,흐림,60.6,0.0
2025-06-21,대구,26.6,흐림,56.7,0.0
2025-06-21,대전,27.0,더움,61.4,0.0
2025-06-21,부산,22.5,맑음,32.8,0.0
2025-06-21,서울,20.9,비,45.4,22.6
2025-06-21,인천,29.7,흐림,40.3,0.0
2025-06-22,경기,21.9,맑음,48.0,0.0
2025-06-22,광주,20.8,더움,45.3,0.0
2025-06-22,대구,20.7,더움,45.3,0.0
2025-06-22,대전,26.5,더움,39.8,0.0
2025-06-22,부산,22.8,흐림,73.7,0.0
2025-06-22,서울,26.6,맑음,32.7,0.0
2025-06-22,인천,29.6,비,66.1,6.5
2025-06-23,경기,20.7,비,74.0,29.9
2025-06-23,광주,20.7,더움,68.4,0.0
2025-06-23,대구,23.8,더움,87.8,0.0
2025-06-23,대전,20.8,비,37.5,3.3
2025-06-23,부산,24.2,비,39.2,29.8
2025-06-23,서울,29.4,더움,38.6,0.0
2025-06-23,인천,27.1,비,63.8,19.4
2025-06-24,경기,28.7,비,43.5,0.3
2025-06-24,광주,25.5,흐림,66.4,0.0
2025-06-24,대구,25.9,흐림,78.4,0.0
2025-06-24,대전,25.3,맑음,72.0,0.0
2025-06-24,부산,27.8,맑음,37.4,0.0
2025-06-24,서울,29.1,흐림,76.7,0.0
2025-06-24,인천,29.8,더움,43.3,0.0
2025-06-25,경기,21.8,더움,78.4,0.0
2025-06-25,광주,27.1,더움,41.0,0.0
2025-06-25,대구,21.4,비,64.1,8.0
2025-06-25,대전,27.1,흐림,44.9,0.0
2025-06-25,부산,26.9,맑음,72.8,0.0
2025-06-25,서울,21.7,맑음,86.8,0.0
2025-06-25,인천,24.8,더움,37.7,0.0
2025-06-26,경기,29.5,흐림,61.2,0.0
2025-06-26,광주,25.5,흐림,59.6,0.0
2025-06-26,대구,20.8,맑음,44.4,0.0
2025-06-26,대전,21.7,맑음,33.4,0.0
2025-06-26,부산,27.7,더움,80.7,0.0
2025-06-26,서울,28.0,흐림,60.1,0.0
2025-06-26,인천,23.1,비,81.5,28.4
2025-06-27,경기,24.8,비,60.9,29.9
2025-06-27,광주,21.7,비,52.0,4.0
2025-06-27,대구,22.4,흐림,74.3,0.0
2025-06-27,대전,26.1,맑음,87.9,0.0
2025-06-27,부산,27.1,맑음,72.2,0.0
2025-06-27,서울,29.6,맑음,55.4,0.0
2025-06-27,인천,24.1,맑음,67.0,0.0
2025-06-28,경기,21.7,더움,88.2,0.0
2025-06-28,광주,29.4,맑음,83.5,0.0
2025-06-28,대구,22.1,흐림,74.3,0.0
2025-06-28,대전,22.2,더움,48.3,0.0
2025-06-28,부산,22.9,맑음,59.0,0.0
2025-06-28,서울,29.5,흐림,55.4,0.0
2025-06-28,인천,29.1,흐림,45.0,0.0
2025-06-29,경기,23.3,더움,51.2,0.0
2025-06-29,광주,22.3,흐림,53.7,0.0
2025-06-29,대구,22.0,더움,61.7,0.0
2025-06-29,대전,24.1,비,84.8,0.2
2025-06-29,부산,23.5,더움,36.1,0.0
2025-06-29,서울,20.6,더움,30.4,0.0
2025-06-29,인천,23.5,맑음,73.3,0.0
2025-06-30,경기,21.1,흐림,56.3,0.0
2025-06-30,광주,26.7,비,86.9,28.8
2025-06-30,대구,21.1,비,47.1,4.0
2025-06-30,대전,27.4,더움,84.1,0.0
2025-06-30,부산,20.1,더움,83.0,0.0
2025-06-30,서울,23.6,흐림,83.5,0.0
2025-06-30,인천,21.6,더움,51.2,0.0
2025-07-01,경기,32.1,흐림,49.5,0.0
2025-07-01,광주,29.3,비,65.8,0.2
2025-07-01,대구,26.6,더움,60.0,0.0
2025-07-01,대전,27.4,흐림,70.7,0.0
2025-07-01,부산,26.3,비,87.5,23.8
2025-07-01,서울,26.2,비,59.3,14.9
2025-07-01,인천,30.0,비,85.4,25.3
2025-07-02,경기,31.2,더움,73.8,0.0
2025-07-02,광주,26.9,더움,81.3,0.0
2025-07-02,대구,29.7,더움,77.0,0.0
2025-07-02,대전,32.0,더움,60.1,0.0
2025-07-02,부산,34.9,비,44.8,24.6
2025-07-02,서울,27.9,비,59.2,22.8
2025-07-02,인천,27.5,더움,76.0,0.0
2025-07-03,경기,29.0,더움,46.4,0.0
2025-07-03,광주,30.1,더움,68.6,0.0
2025-07-03,대구,29.1,비,48.4,19.0
2025-07-03,대전,27.2,더움,55.6,0.0
2025-07-03,부산,27.0,흐림,81.9,0.0
2025-07-03,서울,31.3,흐림,43.8,0.0
2025-07-03,인천,34.3,더움,55.6,0.0
2025-07-04,경기,29.2,흐림,49.2,0.0
2025-07-04,광주,31.7,더움,71.0,0.0
2025-07-04,대구,27.8,비,66.4,12.9
2025-07-04,대전,34.5,비,51.8,9.1
2025-07-04,부산,32.4,흐림,42.7,0.0
2025-07-04,서울,26.1,비,51.8,28.3
2025-07-04,인천,26.8,더움,30.0,0.0
2025-07-05,경기,32.4,비,65.3,18.1
2025-07-05,광주,34.3,비,34.5,16.4
2025-07-05,대구,26.2,흐림,65.2,0.0
2025-07-05,대전,33.2,흐림,41.6,0.0
2025-07-05,부산,25.9,비,36.4,18.9
2025-07-05,서울,28.3,더움,74.5,0.0
2025-07-05,인천,31.5,더움,42.6,0.0
2025-07-06,경기,32.2,흐림,32.6,0.0
2025-07-06,광주,26.7,더움,46.4,0.0
2025-07-06,대구,31.3,비,37.0,13.1
2025-07-06,대전,29.2,비,85.9,15.1
2025-07-06,부산,34.8,흐림,83.7,0.0
2025-07-06,서울,28.0,비,58.5,22.8
2025-07-06,인천,29.2,더움,72.7,0.0
2025-07-07,경기,32.9,더움,71.6,0.0
2025-07-07,광주,27.1,비,30.2,17.2
2025-07-07,대구,29.4,더움,60.6,0.0
2025-07-07,대전,32.8,흐림,54.1,0.0
2025-07-07,부산,33.7,흐림,88.3,0.0
2025-07-07,서울,27.9,더움,87.3,0.0
2025-07-07,인천,33.1,흐림,59.7,0.0
2025-07-08,경기,29.6,흐림,72.5,0.0
2025-07-08,광주,27.7,더움,77.4,0.0
2025-07-08,대구,30.3,더움,47.5,0.0
2025-07-08,대전,26.5,흐림,83.0,0.0
2025-07-08,부산,32.1,비,63.1,5.1
2025-07-08,서울,32.0,흐림,82.7,0.0
2025-07-08,인천,27.6,흐림,81.1,0.0
2025-07-09,경기,30.3,더움,30.1,0.0
2025-07-09,광주,27.2,비,87.9,5.3
2025-07-09,대구,29.1,더움,66.7,0.0
2025-07-09,대전,34.9,비,67.6,0.3
2025-07-09,부산,33.8,흐림,45.8,0.0
2025-07-09,서울,34.8,흐림,89.4,0.0
2025-07-09,인천,31.3,비,88.3,9.7
2025-07-10,경기,26.1,흐림,74.7,0.0
2025-07-10,광주,29.5,더움,73.8,0.0
2025-07-10,대구,28.2,더움,42.2,0.0
2025-07-10,대전,33.1,흐림,75.2,0.0
2025-07-10,부산,30.5,흐림,79.0,0.0
2025-07-10,서울,30.4,더움,88.7,0.0
2025-07-10,인천,34.5,비,45.4,18.8
2025-07-11,경기,29.6,더움,78.9,0.0
2025-07-11,광주,27.5,비,84.5,29.1
2025-07-11,대구,26.6,비,40.7,11.8
2025-07-11,대전,26.9,흐림,38.6,0.0
2025-07-11,부산,26.8,흐림,46.9,0.0
2025-07-11,서울,28.7,비,84.1,2.8
2025-07-11,인천,26.9,더움,59.4,0.0
2025-07-12,경기,31.0,더움,52.7,0.0
2025-07-12,광주,30.4,더움,79.1,0.0
2025-07-12,대구,27.7,더움,86.3,0.0
2025-07-12,대전,25.1,흐림,88.0,0.0
2025-07-12,부산,34.3,흐림,37.9,0.0
2025-07-12,서울,32.2,더움,38.2,0.0
2025-07-12,인천,26.1,더움,30.8,0.0
2025-07-13,경기,33.9,흐림,78.9,0.0
2025-07-13,광주,34.1,더움,31.4,0.0
2025-07-13,대구,33.2,더움,36.2,0.0
2025-07-13,대전,26.0,비,83.2,12.5
2025-07-13,부산,27.7,흐림,62.6,0.0
2025-07-13,서울,25.8,흐림,38.4,0.0
2025-07-13,인천,28.3,비,39.3,1.7
2025-07-14,경기,28.8,흐림,83.1,0.0
2025-07-14,광주,29.3,더움,50.1,0.0
2025-07-14,대구,25.8,비,50.0,10.8
2025-07-14,대전,34.0,더움,66.3,0.0
2025-07-14,부산,26.0,더움,87.4,0.0
2025-07-14,서울,28.9,비,51.2,8.6
2025-07-14,인천,29.9,더움,89.4,0.0
2025-07-15,경기,31.9,흐림,67.5,0.0
2025-07-15,광주,28.9,더움,73.3,0.0
2025-07-15,대구,33.0,흐림,77.3,0.0
2025-07-15,대전,32.8,더움,38.8,0.0
2025-07-15,부산,28.7,흐림,45.9,0.0
2025-07-15,서울,31.8,더움,39.0,0.0
2025-07-15,인천,28.5,비,36.2,27.5
2025-07-16,경기,27.8,흐림,35.4,0.0
2025-07-16,광주,30.0,흐림,62.0,0.0
2025-07-16,대구,32.9,흐림,50.0,0.0
2025-07-16,대전,34.2,흐림,53.0,0.0
2025-07-16,부산,29.9,비,58.9,29.2
2025-07-16,서울,33.1,비,36.8,12.8
2025-07-16,인천,26.8,더움,53.1,0.0
2025-07-17,경기,30.8,더움,55.3,0.0
2025-07-17,광주,34.1,더움,51.7,0.0
2025-07-17,대구,27.0,더움,81.0,0.0
2025-07-17,대전,30.6,비,87.5,27.6
2025-07-17,부산,32.0,더움,44.1,0.0
2025-07-17,서울,30.4,흐림,43.8,0.0
2025-07-17,인천,32.8,흐림,78.7,0.0
2025-07-18,경기,34.7,흐림,84.8,0.0
2025-07-18,광주,26.1,흐림,64.9,0.0
2025-07-18,대구,26.4,흐림,74.0,0.0
2025-07-18,대전,34.6,흐림,52.3,0.0
2025-07-18,부산,26.4,흐림,87.7,0.0
2025-07-18,서울,27.9,더움,38.6,0.0
2025-07-18,인천,27.1,더움,43.5,0.0
2025-07-19,경기,26.4,비,44.7,0.4
2025-07-19,광주,33.8,더움,31.9,0.0
2025-07-19,대구,29.1,비,50.2,23.4
2025-07-19,대전,25.1,흐림,36.7,0.0
2025-07-19,부산,30.3,흐림,86.9,0.0
2025-07-19,서울,33.4,비,82.2,0.9
2025-07-19,인천,26.5,비,40.9,22.3
2025-07-20,경기,31.8,비,82.6,16.6
2025-07-20,광주,34.8,흐림,66.3,0.0
2025-07-20,대구,34.8,비,37.5,6.4
2025-07-20,대전,25.6,흐림,53.5,0.0
2025-07-20,부산,34.3,비,46.3,2.8
2025-07-20,서울,30.0,더움,30.7,0.0
2025-07-20,인천,34.2,비,60.1,21.3
2025-07-21,경기,31.5,비,54.3,11.4
2025-07-21,광주,32.6,더움,48.5,0.0
2025-07-21,대구,31.0,비,80.8,0.8
2025-07-21,대전,26.6,비,36.4,6.4
2025-07-21,부산,27.7,더움,36.3,0.0
2025-07-21,서울,33.2,더움,58.1,0.0
2025-07-21,인천,33.0,더움,68.8,0.0
2025-07-22,경기,27.7,더움,88.6,0.0
2025-07-22,광주,34.7,비,72.2,2.9
2025-07-22,대구,34.8,더움,75.1,0.0
2025-07-22,대전,30.0,비,48.9,11.7
2025-07-22,부산,25.5,비,48.9,28.3
2025-07-22,서울,27.0,흐림,85.8,0.0
2025-07-22,인천,25.4,흐림,89.2,0.0
2025-07-23,경기,25.2,더움,77.8,0.0
2025-07-23,광주,26.6,흐림,87.8,0.0
2025-07-23,대구,25.9,흐림,73.1,0.0
2025-07-23,대전,33.1,더움,69.3,0.0
2025-07-23,부산,31.8,더움,34.7,0.0
2025-07-23,서울,34.0,비,60.2,15.1
2025-07-23,인천,30.9,비,81.1,8.7
2025-07-24,경기,34.3,흐림,50.5,0.0
2025-07-24,광주,26.0,비,30.9,23.0
2025-07-24,대구,27.1,더움,66.6,0.0
2025-07-24,대전,34.6,더움,64.0,0.0
2025-07-24,부산,25.4,비,72.8,20.5
2025-07-24,서울,34.9,흐림,66.5,0.0
2025-07-24,인천,28.4,더움,51.6,0.0
2025-07-25,경기,30.0,더움,57.3,0.0
2025-07-25,광주,34.4,더움,88.3,0.0
2025-07-25,대구,32.7,흐림,45.5,0.0
2025-07-25,대전,34.8,비,75.8,13.3
2025-07-25,부산,30.8,비,51.2,2.1
2025-07-25,서울,30.5,비,88.1,23.4
2025-07-25,인천,34.3,더움,39.7,0.0
2025-07-26,경기,34.2,흐림,37.7,0.0
2025-07-26,광주,33.2,흐림,30.5,0.0
2025-07-26,대구,33.8,비,89.5,1.3
2025-07-26,대전,25.6,흐림,77.4,0.0
2025-07-26,부산,31.8,더움,60.4,0.0
2025-07-26,서울,25.4,비,81.5,12.0
2025-07-26,인천,30.1,비,67.5,9.4
2025-07-27,경기,33.5,비,43.4,26.2
